date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
03:52:10	303041/303041	---M-Z	200	added ('OK')	text/html	date:Mon,%2013%20Nov%202017%2020:52:12%20GMT	https://www.indiaivisa.com/embassy/algeria	D:/NewProj/indiaasia/www.indiaivisa.com/embassy/algeria.html	(from https://www.indiaivisa.com/embassies)
03:52:12	140947/140947	---M-Z	200	added ('OK')	text/html	date:Mon,%2013%20Nov%202017%2020:52:13%20GMT	https://www.indiaivisa.com/embassy/american-samoa	D:/NewProj/indiaasia/www.indiaivisa.com/embassy/american-samoa.html	(from https://www.indiaivisa.com/embassies)
03:52:13	150526/150526	---M-Z	200	added ('OK')	text/html	date:Mon,%2013%20Nov%202017%2020:52:15%20GMT	https://www.indiaivisa.com/embassy/andorra	D:/NewProj/indiaasia/www.indiaivisa.com/embassy/andorra.html	(from https://www.indiaivisa.com/embassies)
03:52:15	473220/473220	---M-Z	200	added ('OK')	text/html	date:Mon,%2013%20Nov%202017%2020:52:16%20GMT	https://www.indiaivisa.com/embassy/angola	D:/NewProj/indiaasia/www.indiaivisa.com/embassy/angola.html	(from https://www.indiaivisa.com/embassies)
03:52:16	140923/140923	---M-Z	200	added ('OK')	text/html	date:Mon,%2013%20Nov%202017%2020:52:17%20GMT	https://www.indiaivisa.com/embassy/anguilla	D:/NewProj/indiaasia/www.indiaivisa.com/embassy/anguilla.html	(from https://www.indiaivisa.com/embassies)
03:52:18	140931/140931	---M-Z	200	added ('OK')	text/html	date:Mon,%2013%20Nov%202017%2020:52:19%20GMT	https://www.indiaivisa.com/embassy/antarctica	D:/NewProj/indiaasia/www.indiaivisa.com/embassy/antarctica.html	(from https://www.indiaivisa.com/embassies)
03:52:19	164870/164870	---M-Z	200	added ('OK')	text/html	date:Mon,%2013%20Nov%202017%2020:52:21%20GMT	https://www.indiaivisa.com/embassy/antigua-and-barbuda	D:/NewProj/indiaasia/www.indiaivisa.com/embassy/antigua-and-barbuda.html	(from https://www.indiaivisa.com/embassies)
03:52:21	140927/140927	---M-Z	200	added ('OK')	text/html	date:Mon,%2013%20Nov%202017%2020:52:22%20GMT	https://www.indiaivisa.com/embassy/argentina	D:/NewProj/indiaasia/www.indiaivisa.com/embassy/argentina.html	(from https://www.indiaivisa.com/embassies)
03:52:22	269023/269023	---M-Z	200	added ('OK')	text/html	date:Mon,%2013%20Nov%202017%2020:52:24%20GMT	https://www.indiaivisa.com/embassy/armenia	D:/NewProj/indiaasia/www.indiaivisa.com/embassy/armenia.html	(from https://www.indiaivisa.com/embassies)
03:52:24	140911/140911	---M-Z	200	added ('OK')	text/html	date:Mon,%2013%20Nov%202017%2020:52:25%20GMT	https://www.indiaivisa.com/embassy/aruba	D:/NewProj/indiaasia/www.indiaivisa.com/embassy/aruba.html	(from https://www.indiaivisa.com/embassies)
03:52:26	356052/356052	---M-Z	200	added ('OK')	text/html	date:Mon,%2013%20Nov%202017%2020:52:27%20GMT	https://www.indiaivisa.com/embassy/australia	D:/NewProj/indiaasia/www.indiaivisa.com/embassy/australia.html	(from https://www.indiaivisa.com/embassies)
03:52:27	739879/739879	---MCZ	200	added ('OK')	text/html	date:Mon,%2013%20Nov%202017%2020:52:29%20GMT	https://www.indiaivisa.com/embassy/austria	D:/NewProj/indiaasia/www.indiaivisa.com/embassy/austria.html	(from https://www.indiaivisa.com/embassies)
03:52:29	225535/225535	---M-Z	200	added ('OK')	text/html	date:Mon,%2013%20Nov%202017%2020:52:30%20GMT	https://www.indiaivisa.com/embassy/azerbaijan	D:/NewProj/indiaasia/www.indiaivisa.com/embassy/azerbaijan.html	(from https://www.indiaivisa.com/embassies)
03:52:31	197599/197599	---M-Z	200	added ('OK')	text/html	date:Mon,%2013%20Nov%202017%2020:52:32%20GMT	https://www.indiaivisa.com/embassy/bahamas	D:/NewProj/indiaasia/www.indiaivisa.com/embassy/bahamas.html	(from https://www.indiaivisa.com/embassies)
03:52:32	200823/200823	---M-Z	200	added ('OK')	text/html	date:Mon,%2013%20Nov%202017%2020:52:34%20GMT	https://www.indiaivisa.com/embassy/bahrain	D:/NewProj/indiaasia/www.indiaivisa.com/embassy/bahrain.html	(from https://www.indiaivisa.com/embassies)
03:52:34	323513/323513	---M-Z	200	added ('OK')	text/html	date:Mon,%2013%20Nov%202017%2020:52:36%20GMT	https://www.indiaivisa.com/embassy/bangladesh	D:/NewProj/indiaasia/www.indiaivisa.com/embassy/bangladesh.html	(from https://www.indiaivisa.com/embassies)
03:52:36	242260/242260	---M-Z	200	added ('OK')	text/html	date:Mon,%2013%20Nov%202017%2020:52:37%20GMT	https://www.indiaivisa.com/embassy/barbados	D:/NewProj/indiaasia/www.indiaivisa.com/embassy/barbados.html	(from https://www.indiaivisa.com/embassies)
03:52:37	248017/248017	---M-Z	200	added ('OK')	text/html	date:Mon,%2013%20Nov%202017%2020:52:39%20GMT	https://www.indiaivisa.com/embassy/belarus	D:/NewProj/indiaasia/www.indiaivisa.com/embassy/belarus.html	(from https://www.indiaivisa.com/embassies)
03:52:39	793420/793420	---MCZ	200	added ('OK')	text/html	date:Mon,%2013%20Nov%202017%2020:52:40%20GMT	https://www.indiaivisa.com/embassy/belgium	D:/NewProj/indiaasia/www.indiaivisa.com/embassy/belgium.html	(from https://www.indiaivisa.com/embassies)
03:52:41	382479/382479	---M-Z	200	added ('OK')	text/html	date:Mon,%2013%20Nov%202017%2020:52:42%20GMT	https://www.indiaivisa.com/embassy/belize	D:/NewProj/indiaasia/www.indiaivisa.com/embassy/belize.html	(from https://www.indiaivisa.com/embassies)
03:52:42	140911/140911	---M-Z	200	added ('OK')	text/html	date:Mon,%2013%20Nov%202017%2020:52:44%20GMT	https://www.indiaivisa.com/embassy/benin	D:/NewProj/indiaasia/www.indiaivisa.com/embassy/benin.html	(from https://www.indiaivisa.com/embassies)
03:52:43	140919/140919	---M-Z	200	added ('OK')	text/html	date:Mon,%2013%20Nov%202017%2020:52:45%20GMT	https://www.indiaivisa.com/embassy/bermuda	D:/NewProj/indiaasia/www.indiaivisa.com/embassy/bermuda.html	(from https://www.indiaivisa.com/embassies)
03:52:45	164401/164401	---M-Z	200	added ('OK')	text/html	date:Mon,%2013%20Nov%202017%2020:52:47%20GMT	https://www.indiaivisa.com/embassy/bhutan	D:/NewProj/indiaasia/www.indiaivisa.com/embassy/bhutan.html	(from https://www.indiaivisa.com/embassies)
03:52:47	194915/194915	---M-Z	200	added ('OK')	text/html	date:Mon,%2013%20Nov%202017%2020:52:48%20GMT	https://www.indiaivisa.com/embassy/bolivia	D:/NewProj/indiaasia/www.indiaivisa.com/embassy/bolivia.html	(from https://www.indiaivisa.com/embassies)
03:52:48	141019/141019	---M-Z	200	added ('OK')	text/html	date:Mon,%2013%20Nov%202017%2020:52:50%20GMT	https://www.indiaivisa.com/embassy/bonaire-sint-eustatius-and-saba	D:/NewProj/indiaasia/www.indiaivisa.com/embassy/bonaire-sint-eustatius-and-saba.html	(from https://www.indiaivisa.com/embassies)
03:52:50	259217/259217	---M-Z	200	added ('OK')	text/html	date:Mon,%2013%20Nov%202017%2020:52:51%20GMT	https://www.indiaivisa.com/embassy/bosnia-and-herzegovina	D:/NewProj/indiaasia/www.indiaivisa.com/embassy/bosnia-and-herzegovina.html	(from https://www.indiaivisa.com/embassies)
03:52:51	184748/184748	---M-Z	200	added ('OK')	text/html	date:Mon,%2013%20Nov%202017%2020:52:53%20GMT	https://www.indiaivisa.com/embassy/botswana	D:/NewProj/indiaasia/www.indiaivisa.com/embassy/botswana.html	(from https://www.indiaivisa.com/embassies)
03:52:53	140943/140943	---M-Z	200	added ('OK')	text/html	date:Mon,%2013%20Nov%202017%2020:52:54%20GMT	https://www.indiaivisa.com/embassy/bouvet-island	D:/NewProj/indiaasia/www.indiaivisa.com/embassy/bouvet-island.html	(from https://www.indiaivisa.com/embassies)
03:52:55	632116/632116	---MCZ	200	added ('OK')	text/html	date:Mon,%2013%20Nov%202017%2020:52:56%20GMT	https://www.indiaivisa.com/embassy/brazil	D:/NewProj/indiaasia/www.indiaivisa.com/embassy/brazil.html	(from https://www.indiaivisa.com/embassies)
03:52:56	141011/141011	---M-Z	200	added ('OK')	text/html	date:Mon,%2013%20Nov%202017%2020:52:58%20GMT	https://www.indiaivisa.com/embassy/british-indian-ocean-territory	D:/NewProj/indiaasia/www.indiaivisa.com/embassy/british-indian-ocean-territory.html	(from https://www.indiaivisa.com/embassies)
03:52:58	198610/198610	---M-Z	200	added ('OK')	text/html	date:Mon,%2013%20Nov%202017%2020:52:59%20GMT	https://www.indiaivisa.com/embassy/brunei-darussalam	D:/NewProj/indiaasia/www.indiaivisa.com/embassy/brunei-darussalam.html	(from https://www.indiaivisa.com/embassies)
03:53:00	330466/330466	---M-Z	200	added ('OK')	text/html	date:Mon,%2013%20Nov%202017%2020:53:01%20GMT	https://www.indiaivisa.com/embassy/bulgaria	D:/NewProj/indiaasia/www.indiaivisa.com/embassy/bulgaria.html	(from https://www.indiaivisa.com/embassies)
03:53:02	170766/170766	---M-Z	200	added ('OK')	text/html	date:Mon,%2013%20Nov%202017%2020:53:03%20GMT	https://www.indiaivisa.com/embassy/burkina-faso	D:/NewProj/indiaasia/www.indiaivisa.com/embassy/burkina-faso.html	(from https://www.indiaivisa.com/embassies)
03:53:03	159191/159191	---M-Z	200	added ('OK')	text/html	date:Mon,%2013%20Nov%202017%2020:53:05%20GMT	https://www.indiaivisa.com/embassy/burundi	D:/NewProj/indiaasia/www.indiaivisa.com/embassy/burundi.html	(from https://www.indiaivisa.com/embassies)
03:53:05	211752/211752	---M-Z	200	added ('OK')	text/html	date:Mon,%2013%20Nov%202017%2020:53:06%20GMT	https://www.indiaivisa.com/embassy/cambodia	D:/NewProj/indiaasia/www.indiaivisa.com/embassy/cambodia.html	(from https://www.indiaivisa.com/embassies)
03:53:07	208575/208575	---M-Z	200	added ('OK')	text/html	date:Mon,%2013%20Nov%202017%2020:53:08%20GMT	https://www.indiaivisa.com/embassy/cameroon	D:/NewProj/indiaasia/www.indiaivisa.com/embassy/cameroon.html	(from https://www.indiaivisa.com/embassies)
03:53:08	685645/685645	---MCZ	200	added ('OK')	text/html	date:Mon,%2013%20Nov%202017%2020:53:10%20GMT	https://www.indiaivisa.com/embassy/canada	D:/NewProj/indiaasia/www.indiaivisa.com/embassy/canada.html	(from https://www.indiaivisa.com/embassies)
03:53:10	143647/143647	---M-Z	200	added ('OK')	text/html	date:Mon,%2013%20Nov%202017%2020:53:11%20GMT	https://www.indiaivisa.com/embassy/cape-verde	D:/NewProj/indiaasia/www.indiaivisa.com/embassy/cape-verde.html	(from https://www.indiaivisa.com/embassies)
03:53:11	140947/140947	---M-Z	200	added ('OK')	text/html	date:Mon,%2013%20Nov%202017%2020:53:13%20GMT	https://www.indiaivisa.com/embassy/cayman-islands	D:/NewProj/indiaasia/www.indiaivisa.com/embassy/cayman-islands.html	(from https://www.indiaivisa.com/embassies)
03:53:12	171343/171343	---M-Z	200	added ('OK')	text/html	date:Mon,%2013%20Nov%202017%2020:53:14%20GMT	https://www.indiaivisa.com/embassy/central-african-republic	D:/NewProj/indiaasia/www.indiaivisa.com/embassy/central-african-republic.html	(from https://www.indiaivisa.com/embassies)
03:53:14	169392/169392	---M-Z	200	added ('OK')	text/html	date:Mon,%2013%20Nov%202017%2020:53:15%20GMT	https://www.indiaivisa.com/embassy/chad	D:/NewProj/indiaasia/www.indiaivisa.com/embassy/chad.html	(from https://www.indiaivisa.com/embassies)
03:53:15	523473/523473	---M-Z	200	added ('OK')	text/html	date:Mon,%2013%20Nov%202017%2020:53:17%20GMT	https://www.indiaivisa.com/embassy/chile	D:/NewProj/indiaasia/www.indiaivisa.com/embassy/chile.html	(from https://www.indiaivisa.com/embassies)
03:53:17	660022/660022	---MCZ	200	added ('OK')	text/html	date:Mon,%2013%20Nov%202017%2020:53:19%20GMT	https://www.indiaivisa.com/embassy/china	D:/NewProj/indiaasia/www.indiaivisa.com/embassy/china.html	(from https://www.indiaivisa.com/embassies)
03:53:19	140955/140955	---M-Z	200	added ('OK')	text/html	date:Mon,%2013%20Nov%202017%2020:53:20%20GMT	https://www.indiaivisa.com/embassy/christmas-island	D:/NewProj/indiaasia/www.indiaivisa.com/embassy/christmas-island.html	(from https://www.indiaivisa.com/embassies)
03:53:21	140983/140983	---M-Z	200	added ('OK')	text/html	date:Mon,%2013%20Nov%202017%2020:53:22%20GMT	https://www.indiaivisa.com/embassy/cocos-keeling-islands	D:/NewProj/indiaasia/www.indiaivisa.com/embassy/cocos-keeling-islands.html	(from https://www.indiaivisa.com/embassies)
03:53:22	140923/140923	---M-Z	200	added ('OK')	text/html	date:Mon,%2013%20Nov%202017%2020:53:24%20GMT	https://www.indiaivisa.com/embassy/colombia	D:/NewProj/indiaasia/www.indiaivisa.com/embassy/colombia.html	(from https://www.indiaivisa.com/embassies)
03:53:24	155923/155923	---M-Z	200	added ('OK')	text/html	date:Mon,%2013%20Nov%202017%2020:53:25%20GMT	https://www.indiaivisa.com/embassy/comoros	D:/NewProj/indiaasia/www.indiaivisa.com/embassy/comoros.html	(from https://www.indiaivisa.com/embassies)
03:53:25	147358/147358	---M-Z	200	added ('OK')	text/html	date:Mon,%2013%20Nov%202017%2020:53:27%20GMT	https://www.indiaivisa.com/embassy/congo	D:/NewProj/indiaasia/www.indiaivisa.com/embassy/congo.html	(from https://www.indiaivisa.com/embassies)
03:53:26	189259/189259	---M-Z	200	added ('OK')	text/html	date:Mon,%2013%20Nov%202017%2020:53:28%20GMT	https://www.indiaivisa.com/embassy/congo-the-democratic-republic-of-the	D:/NewProj/indiaasia/www.indiaivisa.com/embassy/congo-the-democratic-republic-of-the.html	(from https://www.indiaivisa.com/embassies)
03:53:28	144183/144183	---M-Z	200	added ('OK')	text/html	date:Mon,%2013%20Nov%202017%2020:53:30%20GMT	https://www.indiaivisa.com/embassy/cook-islands	D:/NewProj/indiaasia/www.indiaivisa.com/embassy/cook-islands.html	(from https://www.indiaivisa.com/embassies)
03:53:30	312934/312934	---M-Z	200	added ('OK')	text/html	date:Mon,%2013%20Nov%202017%2020:53:31%20GMT	https://www.indiaivisa.com/embassy/costa-rica	D:/NewProj/indiaasia/www.indiaivisa.com/embassy/costa-rica.html	(from https://www.indiaivisa.com/embassies)
03:53:31	140948/140948	---M-Z	200	added ('OK')	text/html	date:Mon,%2013%20Nov%202017%2020:53:33%20GMT	https://www.indiaivisa.com/embassy/cote-d-ivoire	D:/NewProj/indiaasia/www.indiaivisa.com/embassy/cote-d-ivoire.html	(from https://www.indiaivisa.com/embassies)
03:53:33	545589/545589	---M-Z	200	added ('OK')	text/html	date:Mon,%2013%20Nov%202017%2020:53:34%20GMT	https://www.indiaivisa.com/embassy/croatia	D:/NewProj/indiaasia/www.indiaivisa.com/embassy/croatia.html	(from https://www.indiaivisa.com/embassies)
03:53:34	140907/140907	---M-Z	200	added ('OK')	text/html	date:Mon,%2013%20Nov%202017%2020:53:35%20GMT	https://www.indiaivisa.com/embassy/cuba	D:/NewProj/indiaasia/www.indiaivisa.com/embassy/cuba.html	(from https://www.indiaivisa.com/embassies)
03:53:35	140919/140919	---M-Z	200	added ('OK')	text/html	date:Mon,%2013%20Nov%202017%2020:53:37%20GMT	https://www.indiaivisa.com/embassy/curacao	D:/NewProj/indiaasia/www.indiaivisa.com/embassy/curacao.html	(from https://www.indiaivisa.com/embassies)
03:53:37	401033/401033	---M-Z	200	added ('OK')	text/html	date:Mon,%2013%20Nov%202017%2020:53:39%20GMT	https://www.indiaivisa.com/embassy/cyprus	D:/NewProj/indiaasia/www.indiaivisa.com/embassy/cyprus.html	(from https://www.indiaivisa.com/embassies)
03:53:39	669911/669911	---MCZ	200	added ('OK')	text/html	date:Mon,%2013%20Nov%202017%2020:53:40%20GMT	https://www.indiaivisa.com/embassy/czech-republic	D:/NewProj/indiaasia/www.indiaivisa.com/embassy/czech-republic.html	(from https://www.indiaivisa.com/embassies)
03:53:41	485119/485119	---M-Z	200	added ('OK')	text/html	date:Mon,%2013%20Nov%202017%2020:53:42%20GMT	https://www.indiaivisa.com/embassy/denmark	D:/NewProj/indiaasia/www.indiaivisa.com/embassy/denmark.html	(from https://www.indiaivisa.com/embassies)
03:53:42	168350/168350	---M-Z	200	added ('OK')	text/html	date:Mon,%2013%20Nov%202017%2020:53:44%20GMT	https://www.indiaivisa.com/embassy/djibouti	D:/NewProj/indiaasia/www.indiaivisa.com/embassy/djibouti.html	(from https://www.indiaivisa.com/embassies)
03:53:44	140923/140923	---M-Z	200	added ('OK')	text/html	date:Mon,%2013%20Nov%202017%2020:53:45%20GMT	https://www.indiaivisa.com/embassy/dominica	D:/NewProj/indiaasia/www.indiaivisa.com/embassy/dominica.html	(from https://www.indiaivisa.com/embassies)
03:53:45	237382/237382	---M-Z	200	added ('OK')	text/html	date:Mon,%2013%20Nov%202017%2020:53:47%20GMT	https://www.indiaivisa.com/embassy/dominican-republic	D:/NewProj/indiaasia/www.indiaivisa.com/embassy/dominican-republic.html	(from https://www.indiaivisa.com/embassies)
03:53:47	406567/406567	---M-Z	200	added ('OK')	text/html	date:Mon,%2013%20Nov%202017%2020:53:48%20GMT	https://www.indiaivisa.com/embassy/ecuador	D:/NewProj/indiaasia/www.indiaivisa.com/embassy/ecuador.html	(from https://www.indiaivisa.com/embassies)
03:53:48	371379/371379	---M-Z	200	added ('OK')	text/html	date:Mon,%2013%20Nov%202017%2020:53:50%20GMT	https://www.indiaivisa.com/embassy/egypt	D:/NewProj/indiaasia/www.indiaivisa.com/embassy/egypt.html	(from https://www.indiaivisa.com/embassies)
03:53:50	212331/212331	---M-Z	200	added ('OK')	text/html	date:Mon,%2013%20Nov%202017%2020:53:51%20GMT	https://www.indiaivisa.com/embassy/el-salvador	D:/NewProj/indiaasia/www.indiaivisa.com/embassy/el-salvador.html	(from https://www.indiaivisa.com/embassies)
03:53:51	156191/156191	---M-Z	200	added ('OK')	text/html	date:Mon,%2013%20Nov%202017%2020:53:53%20GMT	https://www.indiaivisa.com/embassy/equatorial-guinea	D:/NewProj/indiaasia/www.indiaivisa.com/embassy/equatorial-guinea.html	(from https://www.indiaivisa.com/embassies)
03:53:53	215797/215797	---M-Z	200	added ('OK')	text/html	date:Mon,%2013%20Nov%202017%2020:53:54%20GMT	https://www.indiaivisa.com/embassy/eritrea	D:/NewProj/indiaasia/www.indiaivisa.com/embassy/eritrea.html	(from https://www.indiaivisa.com/embassies)
03:53:54	140919/140919	---M-Z	200	added ('OK')	text/html	date:Mon,%2013%20Nov%202017%2020:53:56%20GMT	https://www.indiaivisa.com/embassy/estonia	D:/NewProj/indiaasia/www.indiaivisa.com/embassy/estonia.html	(from https://www.indiaivisa.com/embassies)
03:53:55	140923/140923	---M-Z	200	added ('OK')	text/html	date:Mon,%2013%20Nov%202017%2020:53:57%20GMT	https://www.indiaivisa.com/embassy/ethiopia	D:/NewProj/indiaasia/www.indiaivisa.com/embassy/ethiopia.html	(from https://www.indiaivisa.com/embassies)
03:53:57	140999/140999	---M-Z	200	added ('OK')	text/html	date:Mon,%2013%20Nov%202017%2020:53:59%20GMT	https://www.indiaivisa.com/embassy/falkland-islands-malvinas	D:/NewProj/indiaasia/www.indiaivisa.com/embassy/falkland-islands-malvinas.html	(from https://www.indiaivisa.com/embassies)
03:53:59	140943/140943	---M-Z	200	added ('OK')	text/html	date:Mon,%2013%20Nov%202017%2020:54:00%20GMT	https://www.indiaivisa.com/embassy/faroe-islands	D:/NewProj/indiaasia/www.indiaivisa.com/embassy/faroe-islands.html	(from https://www.indiaivisa.com/embassies)
03:54:00	164222/164222	---M-Z	200	added ('OK')	text/html	date:Mon,%2013%20Nov%202017%2020:54:02%20GMT	https://www.indiaivisa.com/embassy/fiji	D:/NewProj/indiaasia/www.indiaivisa.com/embassy/fiji.html	(from https://www.indiaivisa.com/embassies)
03:54:02	884498/884498	---MCZ	200	added ('OK')	text/html	date:Mon,%2013%20Nov%202017%2020:54:03%20GMT	https://www.indiaivisa.com/embassy/finland	D:/NewProj/indiaasia/www.indiaivisa.com/embassy/finland.html	(from https://www.indiaivisa.com/embassies)
03:54:04	405732/405732	---M-Z	200	added ('OK')	text/html	date:Mon,%2013%20Nov%202017%2020:54:05%20GMT	https://www.indiaivisa.com/embassy/france	D:/NewProj/indiaasia/www.indiaivisa.com/embassy/france.html	(from https://www.indiaivisa.com/embassies)
03:54:05	140943/140943	---M-Z	200	added ('OK')	text/html	date:Mon,%2013%20Nov%202017%2020:54:07%20GMT	https://www.indiaivisa.com/embassy/french-guiana	D:/NewProj/indiaasia/www.indiaivisa.com/embassy/french-guiana.html	(from https://www.indiaivisa.com/embassies)
03:54:07	140955/140955	---M-Z	200	added ('OK')	text/html	date:Mon,%2013%20Nov%202017%2020:54:08%20GMT	https://www.indiaivisa.com/embassy/french-polynesia	D:/NewProj/indiaasia/www.indiaivisa.com/embassy/french-polynesia.html	(from https://www.indiaivisa.com/embassies)
03:54:09	140999/140999	---M-Z	200	added ('OK')	text/html	date:Mon,%2013%20Nov%202017%2020:54:10%20GMT	https://www.indiaivisa.com/embassy/french-southern-territories	D:/NewProj/indiaasia/www.indiaivisa.com/embassy/french-southern-territories.html	(from https://www.indiaivisa.com/embassies)
03:54:10	171591/171591	---M-Z	200	added ('OK')	text/html	date:Mon,%2013%20Nov%202017%2020:54:12%20GMT	https://www.indiaivisa.com/embassy/gabon	D:/NewProj/indiaasia/www.indiaivisa.com/embassy/gabon.html	(from https://www.indiaivisa.com/embassies)
03:54:12	151306/151306	---M-Z	200	added ('OK')	text/html	date:Mon,%2013%20Nov%202017%2020:54:14%20GMT	https://www.indiaivisa.com/embassy/gambia	D:/NewProj/indiaasia/www.indiaivisa.com/embassy/gambia.html	(from https://www.indiaivisa.com/embassies)
03:54:14	219108/219108	---M-Z	200	added ('OK')	text/html	date:Mon,%2013%20Nov%202017%2020:54:15%20GMT	https://www.indiaivisa.com/embassy/georgia	D:/NewProj/indiaasia/www.indiaivisa.com/embassy/georgia.html	(from https://www.indiaivisa.com/embassies)
03:54:15	1175913/1175913	---MCZ	200	added ('OK')	text/html	date:Mon,%2013%20Nov%202017%2020:54:17%20GMT	https://www.indiaivisa.com/embassy/germany	D:/NewProj/indiaasia/www.indiaivisa.com/embassy/germany.html	(from https://www.indiaivisa.com/embassies)
03:54:17	190455/190455	---M-Z	200	added ('OK')	text/html	date:Mon,%2013%20Nov%202017%2020:54:18%20GMT	https://www.indiaivisa.com/embassy/ghana	D:/NewProj/indiaasia/www.indiaivisa.com/embassy/ghana.html	(from https://www.indiaivisa.com/embassies)
03:54:18	140927/140927	---M-Z	200	added ('OK')	text/html	date:Mon,%2013%20Nov%202017%2020:54:20%20GMT	https://www.indiaivisa.com/embassy/gibraltar	D:/NewProj/indiaasia/www.indiaivisa.com/embassy/gibraltar.html	(from https://www.indiaivisa.com/embassies)
03:54:20	554509/554509	---M-Z	200	added ('OK')	text/html	date:Mon,%2013%20Nov%202017%2020:54:21%20GMT	https://www.indiaivisa.com/embassy/greece	D:/NewProj/indiaasia/www.indiaivisa.com/embassy/greece.html	(from https://www.indiaivisa.com/embassies)
03:54:21	394180/394180	---M-Z	200	added ('OK')	text/html	date:Mon,%2013%20Nov%202017%2020:54:23%20GMT	https://www.indiaivisa.com/embassy/greenland	D:/NewProj/indiaasia/www.indiaivisa.com/embassy/greenland.html	(from https://www.indiaivisa.com/embassies)
03:54:23	177851/177851	---M-Z	200	added ('OK')	text/html	date:Mon,%2013%20Nov%202017%2020:54:24%20GMT	https://www.indiaivisa.com/embassy/grenada	D:/NewProj/indiaasia/www.indiaivisa.com/embassy/grenada.html	(from https://www.indiaivisa.com/embassies)
03:54:25	140931/140931	---M-Z	200	added ('OK')	text/html	date:Mon,%2013%20Nov%202017%2020:54:26%20GMT	https://www.indiaivisa.com/embassy/guadeloupe	D:/NewProj/indiaasia/www.indiaivisa.com/embassy/guadeloupe.html	(from https://www.indiaivisa.com/embassies)
03:54:26	140907/140907	---M-Z	200	added ('OK')	text/html	date:Mon,%2013%20Nov%202017%2020:54:28%20GMT	https://www.indiaivisa.com/embassy/guam	D:/NewProj/indiaasia/www.indiaivisa.com/embassy/guam.html	(from https://www.indiaivisa.com/embassies)
03:54:28	284933/284933	---M-Z	200	added ('OK')	text/html	date:Mon,%2013%20Nov%202017%2020:54:30%20GMT	https://www.indiaivisa.com/embassy/guatemala	D:/NewProj/indiaasia/www.indiaivisa.com/embassy/guatemala.html	(from https://www.indiaivisa.com/embassies)
03:54:30	140923/140923	---M-Z	200	added ('OK')	text/html	date:Mon,%2013%20Nov%202017%2020:54:31%20GMT	https://www.indiaivisa.com/embassy/guernsey	D:/NewProj/indiaasia/www.indiaivisa.com/embassy/guernsey.html	(from https://www.indiaivisa.com/embassies)
03:54:31	140915/140915	---M-Z	200	added ('OK')	text/html	date:Mon,%2013%20Nov%202017%2020:54:33%20GMT	https://www.indiaivisa.com/embassy/guinea	D:/NewProj/indiaasia/www.indiaivisa.com/embassy/guinea.html	(from https://www.indiaivisa.com/embassies)
03:54:32	148414/148414	---M-Z	200	added ('OK')	text/html	date:Mon,%2013%20Nov%202017%2020:54:34%20GMT	https://www.indiaivisa.com/embassy/guinea-bissau	D:/NewProj/indiaasia/www.indiaivisa.com/embassy/guinea-bissau.html	(from https://www.indiaivisa.com/embassies)
03:54:34	177702/177702	---M-Z	200	added ('OK')	text/html	date:Mon,%2013%20Nov%202017%2020:54:35%20GMT	https://www.indiaivisa.com/embassy/guyana	D:/NewProj/indiaasia/www.indiaivisa.com/embassy/guyana.html	(from https://www.indiaivisa.com/embassies)
03:54:35	176790/176790	---M-Z	200	added ('OK')	text/html	date:Mon,%2013%20Nov%202017%2020:54:37%20GMT	https://www.indiaivisa.com/embassy/haiti	D:/NewProj/indiaasia/www.indiaivisa.com/embassy/haiti.html	(from https://www.indiaivisa.com/embassies)
03:54:37	141023/141023	---M-Z	200	added ('OK')	text/html	date:Mon,%2013%20Nov%202017%2020:54:38%20GMT	https://www.indiaivisa.com/embassy/heard-island-and-mcdonald-islands	D:/NewProj/indiaasia/www.indiaivisa.com/embassy/heard-island-and-mcdonald-islands.html	(from https://www.indiaivisa.com/embassies)
03:54:39	141007/141007	---M-Z	200	added ('OK')	text/html	date:Mon,%2013%20Nov%202017%2020:54:40%20GMT	https://www.indiaivisa.com/embassy/holy-see-vatican-city-state	D:/NewProj/indiaasia/www.indiaivisa.com/embassy/holy-see-vatican-city-state.html	(from https://www.indiaivisa.com/embassies)
03:54:40	245747/245747	---M-Z	200	added ('OK')	text/html	date:Mon,%2013%20Nov%202017%2020:54:42%20GMT	https://www.indiaivisa.com/embassy/honduras	D:/NewProj/indiaasia/www.indiaivisa.com/embassy/honduras.html	(from https://www.indiaivisa.com/embassies)
03:54:42	140927/140927	---M-Z	200	added ('OK')	text/html	date:Mon,%2013%20Nov%202017%2020:54:44%20GMT	https://www.indiaivisa.com/embassy/hong-kong	D:/NewProj/indiaasia/www.indiaivisa.com/embassy/hong-kong.html	(from https://www.indiaivisa.com/embassies)
03:54:44	306811/306811	---M-Z	200	added ('OK')	text/html	date:Mon,%2013%20Nov%202017%2020:54:45%20GMT	https://www.indiaivisa.com/embassy/hungary	D:/NewProj/indiaasia/www.indiaivisa.com/embassy/hungary.html	(from https://www.indiaivisa.com/embassies)
03:54:45	212167/212167	---M-Z	200	added ('OK')	text/html	date:Mon,%2013%20Nov%202017%2020:54:47%20GMT	https://www.indiaivisa.com/embassy/iceland	D:/NewProj/indiaasia/www.indiaivisa.com/embassy/iceland.html	(from https://www.indiaivisa.com/embassies)
